raterID;attractiveness;targetID;sex;ethnicity;zAge;zHeight;zBMI;sqzAge;sqzHeight;sqzBMI;zWCptsPB;zAttractiveness;zMouthCurv;zfWHR;meanAthlAttr
R164;1;M57;male;Cauc;0.6;0.46;-0.95;0.36;0.22;0.9;-0.83;-1.6642;0.35;-1.14;-0.5
R166;4;M57;male;Cauc;0.6;0.46;-0.95;0.36;0.22;0.9;-0.83;0.5746;0.35;-1.14;-0.5
R167;3;M57;male;Cauc;0.6;0.46;-0.95;0.36;0.22;0.9;-0.83;-0.1716;0.35;-1.14;-0.5
R168;4;M57;male;Cauc;0.6;0.46;-0.95;0.36;0.22;0.9;-0.83;0.5746;0.35;-1.14;-0.5
R128;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R129;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R132;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R133;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R134;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R135;4;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;0.5746;-0.24;-1.59;-0.7985
R136;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R139;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R140;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R142;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R144;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R145;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R147;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R148;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R151;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R154;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R157;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R160;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R161;4;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;0.5746;-0.24;-1.59;-0.7985
R162;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R163;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R164;1;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-1.6642;-0.24;-1.59;-0.7985
R166;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R167;2;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.9179;-0.24;-1.59;-0.7985
R168;3;M58;male;Cauc;-0.76;1.44;0.43;0.58;2.08;0.19;-0.91;-0.1716;-0.24;-1.59;-0.7985
R128;5;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;1.3209;-0.92;0.8;0.5746
R129;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R133;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R134;5;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;1.3209;-0.92;0.8;0.5746
R135;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R136;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R139;6;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;2.0672;-0.92;0.8;0.5746
R140;2;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.9179;-0.92;0.8;0.5746
R142;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R144;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R145;5;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;1.3209;-0.92;0.8;0.5746
R147;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R148;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R151;5;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;1.3209;-0.92;0.8;0.5746
R154;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R157;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R160;3;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.1716;-0.92;0.8;0.5746
R161;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R162;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R163;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R164;2;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;-0.9179;-0.92;0.8;0.5746
R166;6;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;2.0672;-0.92;0.8;0.5746
R167;6;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;2.0672;-0.92;0.8;0.5746
R168;4;M59;male;Cauc;-0.16;-0.51;1.34;0.03;0.26;1.79;-0.18;0.5746;-0.92;0.8;0.5746
R128;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R129;2;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.9179;-0.9;0.28;0.7693
R133;4;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;0.5746;-0.9;0.28;0.7693
R134;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R135;6;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;2.0672;-0.9;0.28;0.7693
R136;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R139;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R142;3;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.1716;-0.9;0.28;0.7693
R144;2;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.9179;-0.9;0.28;0.7693
R145;3;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.1716;-0.9;0.28;0.7693
R147;6;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;2.0672;-0.9;0.28;0.7693
R148;3;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.1716;-0.9;0.28;0.7693
R151;6;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;2.0672;-0.9;0.28;0.7693
R154;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R157;4;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;0.5746;-0.9;0.28;0.7693
R160;3;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.1716;-0.9;0.28;0.7693
R161;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R162;4;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;0.5746;-0.9;0.28;0.7693
R163;4;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;0.5746;-0.9;0.28;0.7693
R164;3;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;-0.1716;-0.9;0.28;0.7693
R166;4;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;0.5746;-0.9;0.28;0.7693
R167;6;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;2.0672;-0.9;0.28;0.7693
R168;5;M60;male;Cauc;2.46;-0.19;-1.8;6.05;0.04;3.23;2.46;1.3209;-0.9;0.28;0.7693
R128;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R129;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R132;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R133;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R134;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R135;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R136;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R139;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R140;1;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-1.6642;0.95;1.02;-0.1418
R142;5;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;1.3209;0.95;1.02;-0.1418
R144;1;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-1.6642;0.95;1.02;-0.1418
R145;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R147;5;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;1.3209;0.95;1.02;-0.1418
R148;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R151;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R154;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R157;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R160;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R161;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R162;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R163;3;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.1716;0.95;1.02;-0.1418
R164;2;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;-0.9179;0.95;1.02;-0.1418
R166;5;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;1.3209;0.95;1.02;-0.1418
R167;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R168;4;M61;male;Cauc;1.58;-1.17;0.5;2.48;1.36;0.25;0.18;0.5746;0.95;1.02;-0.1418
R128;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R129;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R132;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R133;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R134;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R135;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R136;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R139;5;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;1.3209;0.66;-0.44;0.4192
R142;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R144;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R145;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R147;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R148;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R151;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R154;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R157;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R160;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R161;5;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;1.3209;0.66;-0.44;0.4192
R162;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R163;4;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;0.5746;0.66;-0.44;0.4192
R164;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R166;6;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;2.0672;0.66;-0.44;0.4192
R167;3;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;-0.1716;0.66;-0.44;0.4192
R168;5;M62;male;Cauc;0.05;-0.19;-0.34;0;0.04;0.11;-0.87;1.3209;0.66;-0.44;0.4192
R128;6;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;2.0672;1.49;0.88;0.0075
R129;1;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-1.6642;1.49;0.88;0.0075
R132;3;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.1716;1.49;0.88;0.0075
R133;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R134;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R135;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R136;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R139;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R140;1;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-1.6642;1.49;0.88;0.0075
R142;3;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.1716;1.49;0.88;0.0075
R144;1;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-1.6642;1.49;0.88;0.0075
R145;2;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.9179;1.49;0.88;0.0075
R147;5;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;1.3209;1.49;0.88;0.0075
R148;2;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.9179;1.49;0.88;0.0075
R151;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R154;5;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;1.3209;1.49;0.88;0.0075
R157;3;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.1716;1.49;0.88;0.0075
R160;2;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.9179;1.49;0.88;0.0075
R161;3;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.1716;1.49;0.88;0.0075
R162;2;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.9179;1.49;0.88;0.0075
R163;3;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-0.1716;1.49;0.88;0.0075
R164;1;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;-1.6642;1.49;0.88;0.0075
R166;5;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;1.3209;1.49;0.88;0.0075
R167;5;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;1.3209;1.49;0.88;0.0075
R168;4;M63;male;Cauc;0.32;-0.03;0.89;0.1;0;0.79;-0.62;0.5746;1.49;0.88;0.0075
R128;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R129;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R132;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R133;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R134;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R135;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R136;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R139;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R142;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R144;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R145;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R147;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R148;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R151;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R154;4;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;0.5746;NA;NA;-0.8868
R157;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R160;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R161;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R162;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R163;2;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.9179;NA;NA;-0.8868
R164;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R166;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R167;1;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-1.6642;NA;NA;-0.8868
R168;3;M64;male;Cauc;-0.11;0.3;0.13;0.01;0.09;0.02;-0.91;-0.1716;NA;NA;-0.8868
R128;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R129;1;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-1.6642;-0.5;-0.62;-0.5
R132;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R133;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R134;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R135;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R136;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R139;4;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;0.5746;-0.5;-0.62;-0.5
R140;1;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-1.6642;-0.5;-0.62;-0.5
R142;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R144;1;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-1.6642;-0.5;-0.62;-0.5
R145;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R147;4;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;0.5746;-0.5;-0.62;-0.5
R148;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R151;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R154;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R157;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R160;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R161;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R162;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R163;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R164;2;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.9179;-0.5;-0.62;-0.5
R166;5;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;1.3209;-0.5;-0.62;-0.5
R167;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R168;3;M65;male;Cauc;1.31;0.79;0.55;1.71;0.62;0.3;0.13;-0.1716;-0.5;-0.62;-0.5
R128;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R129;3;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.1716;0.33;-0.05;0.2948
R132;3;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.1716;0.33;-0.05;0.2948
R133;5;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;1.3209;0.33;-0.05;0.2948
R134;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R135;5;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;1.3209;0.33;-0.05;0.2948
R136;5;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;1.3209;0.33;-0.05;0.2948
R139;5;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;1.3209;0.33;-0.05;0.2948
R140;2;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.9179;0.33;-0.05;0.2948
R142;3;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.1716;0.33;-0.05;0.2948
R144;2;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.9179;0.33;-0.05;0.2948
R147;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R148;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R151;2;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.9179;0.33;-0.05;0.2948
R154;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R157;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
R160;3;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;-0.1716;0.33;-0.05;0.2948
R161;4;M66;male;Cauc;-0.73;-0.03;-0.86;0.53;0;0.73;0.15;0.5746;0.33;-0.05;0.2948
